timestamps,open,high,low,close,volume,amount
2026-05-14 12:30:00,50144.4,50191.1,50132.2,50190.2,2873.0,144196444.6
2026-05-14 13:00:00,50189.3,50215.6,50144.4,50172.0,3604.0,180819888.0
2026-05-14 13:30:00,50173.8,50202.5,49928.1,50006.6,34700.0,1735229020.0
2026-05-14 14:00:00,50006.2,50041.8,49901.2,49983.5,18327.0,916047604.5
2026-05-14 14:30:00,49983.8,50118.6,49934.2,50092.2,13347.0,668580593.4
2026-05-14 15:00:00,50092.6,50147.5,50084.4,50110.6,9684.0,485271050.4
2026-05-14 15:30:00,50110.2,50216.7,50079.1,50215.1,8045.0,403980479.5
2026-05-14 16:00:00,50214.4,50238.7,50107.2,50120.4,8537.0,427877854.8
2026-05-14 16:30:00,50120.7,50141.7,50011.0,50045.7,9502.0,475534241.4
2026-05-14 17:00:00,50046.5,50098.5,50009.0,50042.2,10415.0,521189512.99999994
2026-05-14 17:30:00,50042.7,50122.5,50028.0,50058.6,7084.0,354615122.4
2026-05-14 18:00:00,50058.2,50143.7,50017.1,50091.1,8332.0,417359045.2
2026-05-14 18:30:00,50091.6,50127.7,50080.1,50110.7,5794.0,290341395.8
2026-05-14 19:00:00,50111.5,50138.8,50096.4,50100.8,5019.0,251455915.20000002
2026-05-14 19:30:00,50101.5,50129.7,50081.1,50106.4,6024.0,301840953.6
2026-05-14 20:00:00,50106.1,50125.9,50061.7,50067.6,1884.0,94327358.39999999
2026-05-14 20:30:00,50067.2,50112.4,50064.3,50105.8,1018.0,51007704.400000006
2026-05-14 22:00:00,50090.2,50100.9,50068.9,50084.1,958.0,47980567.8
2026-05-14 22:30:00,50083.9,50092.7,50080.4,50083.7,646.0,32354070.2
2026-05-14 23:00:00,50083.9,50097.7,50079.2,50089.2,332.0,16629614.399999999
2026-05-14 23:30:00,50089.7,50091.5,50049.4,50055.7,547.0,27380467.9
2026-05-15 00:00:00,50055.2,50058.7,50017.2,50049.4,2000.0,100098800.0
2026-05-15 00:30:00,50048.4,50049.7,49995.2,50003.2,1634.0,81705228.8
2026-05-15 01:00:00,50002.4,50008.7,49924.2,49936.5,2416.0,120646584.0
2026-05-15 01:30:00,49936.1,49954.4,49896.4,49904.7,3773.0,188290433.1
2026-05-15 02:00:00,49906.4,49966.7,49900.2,49949.7,2221.0,110938283.69999999
2026-05-15 02:30:00,49949.2,50008.2,49944.2,49982.9,2274.0,113661114.60000001
2026-05-15 03:00:00,49982.3,50008.5,49968.4,50000.2,1378.0,68900275.6
2026-05-15 03:30:00,49999.3,50003.5,49958.2,49984.7,1791.0,89522597.69999999
2026-05-15 04:00:00,49985.5,49988.7,49963.1,49983.7,1283.0,64129087.099999994
2026-05-15 04:30:00,49984.5,49988.5,49960.2,49974.2,1602.0,80058668.39999999
2026-05-15 05:00:00,49974.7,49976.7,49942.4,49962.5,2125.0,106170312.5
2026-05-15 05:30:00,49963.5,49963.5,49872.2,49877.7,3163.0,157763165.1
2026-05-15 06:00:00,49877.2,49948.7,49868.2,49896.7,4116.0,205374817.2
2026-05-15 06:30:00,49897.5,49949.5,49887.2,49921.1,2773.0,138431210.29999998
2026-05-15 07:00:00,49920.3,49939.7,49906.3,49926.4,2989.0,149230009.6
2026-05-15 07:30:00,49927.2,49935.0,49867.4,49871.9,2755.0,137397084.5
2026-05-15 08:00:00,49874.5,49876.6,49731.1,49737.7,5872.0,292059774.4
2026-05-15 08:30:00,49736.5,49828.4,49688.1,49792.2,5752.0,286404734.4
2026-05-15 09:00:00,49791.4,49812.4,49743.0,49785.7,4640.0,231005648.0
2026-05-15 09:30:00,49786.5,49786.5,49717.3,49769.6,5062.0,251933715.2
2026-05-15 10:00:00,49770.4,49856.5,49742.1,49795.9,5206.0,259237455.4
2026-05-15 10:30:00,49795.7,49930.6,49779.1,49876.2,7621.0,380106520.2
2026-05-15 11:00:00,49874.8,49898.2,49807.3,49831.2,4353.0,216915213.6
2026-05-15 11:30:00,49831.6,49833.7,49747.9,49748.2,3757.0,186903987.39999998
2026-05-15 12:00:00,49748.6,49748.6,49636.4,49652.0,5461.0,271149572.0
2026-05-15 12:30:00,49650.6,49668.1,49607.4,49651.2,5683.0,282167769.59999996
2026-05-15 13:00:00,49650.4,49788.0,49627.1,49750.6,5913.0,294175297.8
2026-05-15 13:30:00,49751.4,49794.6,49564.3,49672.7,34422.0,1709833679.3999999
2026-05-15 14:00:00,49673.5,49792.7,49618.4,49713.4,20040.0,996256536.0
2026-05-15 14:30:00,49712.4,49774.8,49649.4,49668.2,15132.0,751579202.4
2026-05-15 15:00:00,49667.4,49687.7,49611.2,49643.5,12294.0,610317189.0
2026-05-15 15:30:00,49643.8,49688.7,49530.6,49597.7,13857.0,687275328.9
2026-05-15 16:00:00,49598.5,49647.4,49541.4,49638.8,10385.0,515498938.00000006
2026-05-15 16:30:00,49638.3,49694.8,49625.6,49663.2,8557.0,424968002.4
2026-05-15 17:00:00,49662.3,49740.7,49642.4,49690.7,7627.0,378990968.9
2026-05-15 17:30:00,49690.3,49707.5,49639.2,49669.4,7103.0,352801748.2
2026-05-15 18:00:00,49669.7,49694.5,49602.6,49626.7,9129.0,453042144.29999995
2026-05-15 18:30:00,49627.5,49644.5,49571.1,49634.2,8683.0,430973758.59999996
2026-05-15 19:00:00,49634.7,49647.7,49589.2,49618.3,7789.0,386476938.70000005
2026-05-15 19:30:00,49618.8,49645.8,49551.2,49564.4,10478.0,519335783.2
2026-05-15 20:00:00,49564.7,49565.5,49379.9,49412.7,5824.0,287779564.8
2026-05-15 20:30:00,49412.4,49447.7,49412.4,49435.2,1581.0,78157051.19999999
2026-05-17 22:00:00,49402.0,49516.6,49400.7,49474.6,3125.0,154608125.0
2026-05-17 22:30:00,49474.2,49498.7,49452.2,49498.2,2092.0,103550234.39999999
2026-05-17 23:00:00,49498.7,49500.9,49399.2,49422.3,2332.0,115252803.60000001
2026-05-17 23:30:00,49422.0,49440.8,49335.5,49411.5,5831.0,288118456.5
2026-05-18 00:00:00,49411.2,49411.2,49268.2,49321.3,12662.0,624506300.6
2026-05-18 00:30:00,49320.3,49334.6,49264.6,49310.3,8696.0,428802368.8
2026-05-18 01:00:00,49310.5,49323.7,49175.3,49184.2,9174.0,451215850.79999995
2026-05-18 01:30:00,49184.6,49240.5,49163.7,49215.6,6272.0,308680243.2
2026-05-18 02:00:00,49214.6,49231.8,49181.4,49182.7,4114.0,202337627.79999998
2026-05-18 02:30:00,49182.2,49192.5,49129.3,49150.7,3018.0,148336812.6
2026-05-18 03:00:00,49151.5,49178.6,49144.2,49160.3,2511.0,123441513.30000001
2026-05-18 03:30:00,49160.7,49163.5,49123.2,49152.7,2464.0,121112252.8
