<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.12.24	09:30:00	1877.766	1880.274	1876.349	1877.934	1668	0	300
2020.12.24	10:00:00	1877.865	1877.958	1872.577	1873.409	1662	0	300
2020.12.24	10:30:00	1873.361	1874.423	1871.117	1872.613	1832	0	300
2020.12.24	11:00:00	1872.618	1875.824	1872.156	1875.093	1686	0	300
2020.12.24	11:30:00	1875.073	1877.226	1874.614	1876.253	1425	0	300
2020.12.24	12:00:00	1876.291	1876.291	1872.287	1874.143	2237	0	300
2020.12.24	12:30:00	1874.144	1876.208	1873.636	1874.436	1568	0	300
2020.12.24	13:00:00	1874.439	1876.334	1872.980	1873.552	2033	0	300
2020.12.24	13:30:00	1873.555	1874.913	1872.281	1873.820	1822	0	300
2020.12.24	14:00:00	1873.801	1875.168	1869.428	1871.584	2524	0	300
2020.12.24	14:30:00	1871.632	1877.815	1871.018	1876.762	2721	0	300
2020.12.24	15:00:00	1876.782	1879.274	1876.522	1877.552	2193	0	300
2020.12.24	15:30:00	1877.522	1878.317	1876.412	1877.387	1821	0	300
2020.12.24	16:00:00	1877.392	1879.195	1877.322	1878.909	1534	0	300
2020.12.24	16:30:00	1878.957	1879.594	1877.990	1878.733	1352	0	300
2020.12.24	17:00:00	1878.730	1879.719	1878.016	1879.485	1265	0	300
2020.12.24	17:30:00	1879.422	1879.800	1878.551	1879.016	1087	0	300
2020.12.27	23:00:00	1888.893	1889.770	1885.718	1888.157	1498	0	300
2020.12.27	23:30:00	1888.153	1889.347	1887.616	1888.248	1053	0	300
2020.12.28	00:00:00	1888.294	1888.801	1886.750	1887.088	1631	0	300
2020.12.28	00:30:00	1887.131	1887.690	1885.705	1887.130	1386	0	300
2020.12.28	01:00:00	1887.177	1896.512	1887.177	1894.597	4612	0	300
2020.12.28	01:30:00	1894.598	1898.888	1893.269	1898.229	2185	0	300
2020.12.28	02:00:00	1898.225	1900.127	1897.255	1897.255	1818	0	300
2020.12.28	02:30:00	1897.196	1898.822	1896.377	1896.666	1654	0	300
2020.12.28	03:00:00	1896.670	1896.763	1894.095	1895.038	1687	0	300
2020.12.28	03:30:00	1895.082	1895.587	1893.645	1895.150	1202	0	300
2020.12.28	04:00:00	1895.138	1895.354	1893.650	1894.524	1060	0	300
2020.12.28	04:30:00	1894.516	1895.224	1894.175	1894.605	936	0	300
2020.12.28	05:00:00	1894.607	1895.628	1894.127	1894.766	1071	0	300
2020.12.28	05:30:00	1894.727	1894.886	1887.448	1890.226	2314	0	300
2020.12.28	06:00:00	1890.276	1890.602	1883.851	1884.728	2341	0	300
2020.12.28	06:30:00	1884.748	1888.001	1877.167	1886.850	3279	0	300
2020.12.28	07:00:00	1886.804	1887.452	1884.090	1885.268	1954	0	300
2020.12.28	07:30:00	1885.264	1887.079	1884.677	1885.090	1823	0	300
2020.12.28	08:00:00	1885.102	1886.405	1881.931	1884.644	2162	0	300
2020.12.28	08:30:00	1884.674	1885.384	1883.248	1883.318	1986	0	300
2020.12.28	09:00:00	1883.321	1884.169	1881.315	1882.557	1745	0	300
2020.12.28	09:30:00	1882.511	1885.681	1881.912	1885.490	1886	0	300
2020.12.28	10:00:00	1885.451	1885.931	1879.869	1881.107	2089	0	300
2020.12.28	10:30:00	1881.129	1881.425	1876.927	1879.312	2386	0	300
2020.12.28	11:00:00	1879.264	1879.523	1875.305	1876.265	2416	0	300
2020.12.28	11:30:00	1876.316	1876.494	1869.025	1872.780	3364	0	300
2020.12.28	12:00:00	1872.790	1878.018	1872.072	1876.588	2700	0	300
2020.12.28	12:30:00	1876.635	1877.246	1874.456	1876.392	1802	0	300
2020.12.28	13:00:00	1876.438	1883.027	1875.899	1882.423	2727	0	300
2020.12.28	13:30:00	1882.471	1887.988	1882.471	1887.763	2810	0	300
2020.12.28	14:00:00	1887.732	1891.078	1887.171	1889.688	2452	0	300
2020.12.28	14:30:00	1889.735	1895.145	1888.891	1893.724	2980	0	300
2020.12.28	15:00:00	1893.677	1896.415	1891.964	1892.016	2802	0	300
2020.12.28	15:30:00	1892.040	1892.586	1878.595	1881.020	3430	0	300
2020.12.28	16:00:00	1880.974	1882.828	1878.144	1880.369	2846	0	300
2020.12.28	16:30:00	1880.418	1880.634	1877.398	1879.607	2165	0	300
2020.12.28	17:00:00	1879.586	1879.943	1876.103	1878.855	2170	0	300
2020.12.28	17:30:00	1878.839	1878.839	1875.604	1876.551	1916	0	300
2020.12.28	18:00:00	1876.506	1877.371	1875.440	1876.735	1776	0	300
2020.12.28	18:30:00	1876.787	1879.065	1872.526	1875.958	1999	0	300
2020.12.28	19:00:00	1875.956	1877.764	1873.240	1873.448	1403	0	300
2020.12.28	19:30:00	1873.486	1876.226	1873.486	1876.073	1412	0	300
2020.12.28	20:00:00	1876.045	1876.100	1872.729	1873.404	1589	0	300
2020.12.28	20:30:00	1873.450	1874.437	1872.495	1873.439	1482	0	300
2020.12.28	21:00:00	1873.392	1873.723	1872.405	1872.737	819	0	300
2020.12.28	21:30:00	1872.735	1873.873	1871.016	1873.554	1001	0	300
2020.12.28	23:00:00	1875.207	1876.197	1873.994	1875.199	810	0	300
2020.12.28	23:30:00	1875.189	1877.188	1874.804	1876.696	900	0	300
2020.12.29	00:00:00	1876.682	1879.933	1876.336	1879.174	1307	0	300
2020.12.29	00:30:00	1879.171	1879.722	1878.027	1878.443	1064	0	300
2020.12.29	01:00:00	1878.465	1882.707	1877.324	1878.695	2235	0	300
2020.12.29	01:30:00	1878.698	1880.426	1877.469	1878.370	1685	0	300
2020.12.29	02:00:00	1878.402	1878.681	1875.111	1876.772	1751	0	300
2020.12.29	02:30:00	1876.772	1879.683	1876.612	1877.934	1474	0	300
2020.12.29	03:00:00	1877.943	1881.937	1875.194	1879.517	2139	0	300
2020.12.29	03:30:00	1879.509	1881.007	1878.427	1879.573	1097	0	300
2020.12.29	04:00:00	1879.598	1880.777	1878.323	1878.976	1054	0	300
2020.12.29	04:30:00	1878.983	1879.495	1877.175	1877.256	1031	0	300
2020.12.29	05:00:00	1877.216	1878.598	1877.060	1878.557	1058	0	300
2020.12.29	05:30:00	1878.562	1879.682	1875.448	1876.897	1883	0	300
2020.12.29	06:00:00	1876.896	1879.534	1876.226	1878.414	1459	0	300
2020.12.29	06:30:00	1878.414	1878.729	1875.534	1878.460	1950	0	300
2020.12.29	07:00:00	1878.489	1879.290	1876.837	1877.142	1540	0	300
2020.12.29	07:30:00	1877.172	1879.653	1876.921	1879.621	1226	0	300
2020.12.29	08:00:00	1879.671	1883.453	1879.671	1882.051	1886	0	300
2020.12.29	08:30:00	1882.066	1882.165	1877.436	1877.689	1494	0	300
2020.12.29	09:00:00	1877.699	1880.284	1876.587	1880.032	1696	0	300
2020.12.29	09:30:00	1880.048	1883.187	1879.927	1881.802	1684	0	300
2020.12.29	10:00:00	1881.812	1882.925	1878.666	1879.173	1711	0	300
2020.12.29	10:30:00	1879.230	1879.473	1874.208	1877.558	2105	0	300
2020.12.29	11:00:00	1877.559	1880.179	1876.812	1877.892	1673	0	300
2020.12.29	11:30:00	1877.888	1878.943	1876.824	1877.182	1452	0	300
2020.12.29	12:00:00	1877.134	1878.487	1875.706	1876.590	1804	0	300
2020.12.29	12:30:00	1876.553	1879.884	1876.448	1878.240	1913	0	300
2020.12.29	13:00:00	1878.239	1881.219	1874.317	1879.024	2787	0	300
2020.12.29	13:30:00	1879.073	1880.294	1876.451	1879.719	2287	0	300
2020.12.29	14:00:00	1879.765	1881.083	1877.944	1878.983	2276	0	300
2020.12.29	14:30:00	1878.941	1880.578	1877.015	1878.364	3000	0	300
2020.12.29	15:00:00	1878.315	1878.407	1871.640	1877.258	3585	0	300
2020.12.29	15:30:00	1877.304	1880.181	1877.110	1879.092	2199	0	300
2020.12.29	16:00:00	1879.092	1882.788	1878.238	1882.677	2189	0	300
2020.12.29	16:30:00	1882.626	1886.313	1880.506	1880.710	2339	0	300
2020.12.29	17:00:00	1880.749	1881.442	1877.680	1878.956	1797	0	300
2020.12.29	17:30:00	1878.911	1880.467	1877.328	1879.000	1902	0	300
2020.12.29	18:00:00	1878.996	1879.426	1877.279	1878.598	1791	0	300
2020.12.29	18:30:00	1878.652	1878.875	1876.905	1877.792	1434	0	300
2020.12.29	19:00:00	1877.782	1878.246	1876.548	1878.060	1542	0	300
2020.12.29	19:30:00	1878.052	1878.876	1877.855	1878.563	1369	0	300
2020.12.29	20:00:00	1878.593	1879.566	1877.732	1879.027	1224	0	300
2020.12.29	20:30:00	1879.016	1879.883	1878.494	1878.927	971	0	300
2020.12.29	21:00:00	1878.919	1879.139	1877.014	1877.850	763	0	300
2020.12.29	21:30:00	1877.830	1878.272	1877.389	1878.202	635	0	300
2020.12.29	23:00:00	1877.668	1878.257	1877.097	1877.937	722	0	300
2020.12.29	23:30:00	1877.938	1878.702	1876.921	1878.690	778	0	300
2020.12.30	00:00:00	1878.689	1878.689	1877.594	1877.805	887	0	300
2020.12.30	00:30:00	1877.805	1880.456	1877.709	1879.653	893	0	300
2020.12.30	01:00:00	1879.660	1882.042	1879.309	1881.076	1819	0	300
2020.12.30	01:30:00	1881.090	1884.231	1880.887	1882.993	1910	0	300
2020.12.30	02:00:00	1882.990	1884.048	1882.524	1882.528	1390	0	300
2020.12.30	02:30:00	1882.532	1883.891	1882.372	1883.129	1505	0	300
2020.12.30	03:00:00	1883.113	1885.167	1883.066	1884.243	1613	0	300
2020.12.30	03:30:00	1884.240	1884.630	1883.558	1884.186	1203	0	300
2020.12.30	04:00:00	1884.186	1885.879	1884.107	1885.259	1189	0	300
2020.12.30	04:30:00	1885.231	1886.046	1884.733	1885.363	1026	0	300
2020.12.30	05:00:00	1885.364	1885.449	1883.513	1884.259	1368	0	300
2020.12.30	05:30:00	1884.203	1884.233	1881.330	1881.597	1721	0	300
2020.12.30	06:00:00	1881.589	1881.751	1879.652	1880.975	1759	0	300
2020.12.30	06:30:00	1881.018	1882.328	1880.628	1882.098	1499	0	300
2020.12.30	07:00:00	1882.048	1882.390	1880.365	1881.601	1398	0	300
2020.12.30	07:30:00	1881.614	1881.871	1878.292	1878.651	1654	0	300
2020.12.30	08:00:00	1878.697	1880.381	1877.526	1878.584	2069	0	300
2020.12.30	08:30:00	1878.637	1880.350	1877.845	1878.128	1742	0	300
2020.12.30	09:00:00	1878.113	1879.853	1878.029	1879.135	1667	0	300
2020.12.30	09:30:00	1879.089	1879.370	1877.607	1878.232	1464	0	300
2020.12.30	10:00:00	1878.216	1879.409	1878.107	1878.348	1377	0	300
2020.12.30	10:30:00	1878.302	1879.477	1877.517	1879.107	1530	0	300
2020.12.30	11:00:00	1879.078	1881.111	1878.998	1880.098	1614	0	300
2020.12.30	11:30:00	1880.146	1880.526	1877.216	1878.403	1451	0	300
2020.12.30	12:00:00	1878.394	1879.945	1877.498	1879.332	1490	0	300
2020.12.30	12:30:00	1879.285	1880.266	1878.105	1880.180	1541	0	300
2020.12.30	13:00:00	1880.183	1883.629	1876.071	1881.423	2507	0	300
2020.12.30	13:30:00	1881.431	1883.729	1880.733	1883.375	2301	0	300
2020.12.30	14:00:00	1883.424	1885.299	1878.865	1880.856	2806	0	300
2020.12.30	14:30:00	1880.808	1887.604	1880.547	1887.376	3296	0	300
2020.12.30	15:00:00	1887.318	1887.957	1884.439	1884.460	2509	0	300
2020.12.30	15:30:00	1884.506	1886.150	1883.506	1885.295	2341	0	300
2020.12.30	16:00:00	1885.340	1886.058	1884.386	1885.683	1915	0	300
2020.12.30	16:30:00	1885.682	1887.174	1885.323	1886.815	1725	0	300
2020.12.30	17:00:00	1886.796	1887.157	1884.948	1886.749	1667	0	300
2020.12.30	17:30:00	1886.794	1888.959	1886.706	1888.799	1672	0	300
2020.12.30	18:00:00	1888.802	1890.788	1888.777	1889.305	1657	0	300
2020.12.30	18:30:00	1889.259	1890.994	1888.292	1890.581	1295	0	300
2020.12.30	19:00:00	1890.584	1891.927	1890.395	1891.435	1301	0	300
2020.12.30	19:30:00	1891.430	1891.430	1889.465	1889.704	1144	0	300
2020.12.30	20:00:00	1889.751	1891.878	1889.469	1891.351	1199	0	300
2020.12.30	20:30:00	1891.355	1893.465	1891.206	1893.185	1213	0	300
2020.12.30	21:00:00	1893.233	1893.234	1891.920	1892.534	766	0	300
2020.12.30	21:30:00	1892.538	1894.441	1892.482	1894.396	895	0	300
2020.12.30	23:00:00	1893.520	1895.265	1892.781	1893.966	1152	0	300
2020.12.30	23:30:00	1893.979	1895.329	1893.431	1894.947	892	0	300
2020.12.31	00:00:00	1894.929	1896.079	1893.950	1894.903	1007	0	300
2020.12.31	00:30:00	1894.911	1895.792	1893.595	1895.735	949	0	300
2020.12.31	01:00:00	1895.780	1899.750	1894.139	1896.631	2280	0	300
2020.12.31	01:30:00	1896.611	1897.046	1895.484	1896.781	1792	0	300
2020.12.31	02:00:00	1896.817	1898.436	1896.562	1896.945	1427	0	300
2020.12.31	02:30:00	1896.946	1897.027	1889.535	1891.177	1843	0	300
2020.12.31	03:00:00	1891.177	1892.139	1886.909	1888.663	2206	0	300
2020.12.31	03:30:00	1888.682	1890.233	1888.637	1888.970	1375	0	300
2020.12.31	04:00:00	1888.993	1889.944	1888.404	1889.232	1187	0	300
2020.12.31	04:30:00	1889.235	1889.517	1887.782	1888.813	1147	0	300
2020.12.31	05:00:00	1888.813	1889.903	1885.389	1889.642	1322	0	300
2020.12.31	05:30:00	1889.596	1891.247	1888.809	1890.126	1707	0	300
2020.12.31	06:00:00	1890.172	1891.765	1887.958	1888.373	2031	0	300
2020.12.31	06:30:00	1888.327	1888.541	1885.914	1887.434	1914	0	300
2020.12.31	07:00:00	1887.437	1889.722	1887.035	1889.433	1536	0	300
2020.12.31	07:30:00	1889.436	1894.241	1889.165	1892.595	1778	0	300
2020.12.31	08:00:00	1892.641	1893.211	1890.457	1892.753	2125	0	300
2020.12.31	08:30:00	1892.754	1894.624	1890.402	1893.761	2141	0	300
2020.12.31	09:00:00	1893.802	1896.007	1892.061	1893.765	2162	0	300
2020.12.31	09:30:00	1893.761	1895.409	1893.316	1894.557	1819	0	300
2020.12.31	10:00:00	1894.495	1895.186	1892.450	1892.621	1549	0	300
2020.12.31	10:30:00	1892.612	1893.566	1891.139	1892.957	1801	0	300
2020.12.31	11:00:00	1893.005	1895.001	1892.589	1894.878	1391	0	300
2020.12.31	11:30:00	1894.868	1895.222	1893.785	1893.940	1466	0	300
2020.12.31	12:00:00	1893.956	1895.114	1892.972	1893.920	1432	0	300
2020.12.31	12:30:00	1893.971	1894.229	1893.006	1894.071	1217	0	300
2020.12.31	13:00:00	1894.058	1897.525	1893.406	1897.271	1683	0	300
2020.12.31	13:30:00	1897.299	1898.681	1895.690	1898.098	1910	0	300
2020.12.31	14:00:00	1898.145	1899.659	1896.683	1897.641	1804	0	300
2020.12.31	14:30:00	1897.702	1898.359	1891.739	1892.901	2661	0	300
2020.12.31	15:00:00	1892.948	1898.655	1892.045	1897.858	2435	0	300
2020.12.31	15:30:00	1897.864	1900.290	1896.367	1898.728	2530	0	300
2020.12.31	16:00:00	1898.735	1900.257	1897.076	1898.770	2278	0	300
2020.12.31	16:30:00	1898.724	1898.956	1894.243	1895.727	2103	0	300
2020.12.31	17:00:00	1895.772	1896.203	1894.165	1894.369	1837	0	300
2020.12.31	17:30:00	1894.323	1894.387	1892.594	1894.387	1497	0	300
2021.01.03	23:00:00	1909.308	1911.311	1907.729	1910.817	1787	0	300
2021.01.03	23:30:00	1910.771	1914.896	1909.601	1913.094	1942	0	300
2021.01.04	00:00:00	1913.048	1913.494	1909.942	1910.988	1558	0	300
2021.01.04	00:30:00	1910.962	1913.594	1910.314	1913.386	1594	0	300
2021.01.04	01:00:00	1913.368	1916.870	1912.309	1914.896	3069	0	300
2021.01.04	01:30:00	1914.924	1918.698	1913.304	1916.660	2470	0	300
2021.01.04	02:00:00	1916.651	1919.075	1915.564	1918.323	1929	0	300
2021.01.04	02:30:00	1918.371	1921.772	1917.961	1921.619	1800	0	300
2021.01.04	03:00:00	1921.646	1923.524	1920.747	1923.106	1518	0	300
2021.01.04	03:30:00	1923.147	1925.218	1921.810	1923.158	1564	0	300
2021.01.04	04:00:00	1923.169	1923.669	1921.198	1921.984	1335	0	300
2021.01.04	04:30:00	1922.012	1922.870	1920.260	1922.637	1293	0	300
2021.01.04	05:00:00	1922.638	1922.924	1918.970	1920.612	1498	0	300
2021.01.04	05:30:00	1920.617	1921.787	1918.953	1921.602	1893	0	300
2021.01.04	06:00:00	1921.651	1925.489	1921.462	1924.250	2002	0	300
2021.01.04	06:30:00	1924.281	1925.174	1922.702	1922.888	1637	0	300
2021.01.04	07:00:00	1922.938	1924.459	1922.317	1923.958	1469	0	300
2021.01.04	07:30:00	1923.951	1925.389	1922.902	1924.768	1640	0	300
2021.01.04	08:00:00	1924.783	1935.103	1924.593	1934.863	2907	0	300
2021.01.04	08:30:00	1934.816	1934.889	1931.294	1932.078	2334	0	300
2021.01.04	09:00:00	1932.075	1933.869	1930.537	1932.166	1962	0	300
2021.01.04	09:30:00	1932.160	1932.964	1930.864	1932.164	1628	0	300
2021.01.04	10:00:00	1932.117	1932.546	1927.913	1929.024	1926	0	300
2021.01.04	10:30:00	1928.977	1934.433	1928.519	1933.483	1973	0	300
2021.01.04	11:00:00	1933.487	1936.349	1933.390	1935.279	1879	0	300
2021.01.04	11:30:00	1935.296	1936.435	1932.323	1933.470	1931	0	300
2021.01.04	12:00:00	1933.419	1934.752	1931.576	1933.319	2325	0	300
2021.01.04	12:30:00	1933.271	1934.289	1930.057	1931.853	2311	0	300
2021.01.04	13:00:00	1931.898	1938.383	1929.759	1937.000	3361	0	300
2021.01.04	13:30:00	1937.045	1942.146	1937.045	1939.778	2974	0	300
2021.01.04	14:00:00	1939.818	1941.651	1937.315	1939.942	2798	0	300
2021.01.04	14:30:00	1939.993	1943.646	1936.539	1941.375	3727	0	300
2021.01.04	15:00:00	1941.391	1944.372	1929.270	1934.507	4853	0	300
2021.01.04	15:30:00	1934.461	1943.528	1934.042	1942.919	3301	0	300
2021.01.04	16:00:00	1942.969	1943.585	1937.279	1941.497	3375	0	300
2021.01.04	16:30:00	1941.444	1942.008	1939.002	1939.923	2597	0	300
2021.01.04	17:00:00	1939.952	1941.553	1932.619	1937.642	3680	0	300
2021.01.04	17:30:00	1937.631	1937.908	1933.347	1937.042	2781	0	300
2021.01.04	18:00:00	1936.993	1942.701	1936.264	1942.066	2395	0	300
2021.01.04	18:30:00	1942.019	1943.620	1940.444	1943.620	1947	0	300
2021.01.04	19:00:00	1943.609	1943.609	1939.255	1940.480	2008	0	300
2021.01.04	19:30:00	1940.431	1942.523	1939.693	1942.437	1686	0	300
2021.01.04	20:00:00	1942.390	1942.633	1940.872	1941.598	1879	0	300
2021.01.04	20:30:00	1941.580	1944.082	1941.116	1943.674	1662	0	300
2021.01.04	21:00:00	1943.720	1943.914	1941.729	1942.178	799	0	300
2021.01.04	21:30:00	1942.180	1943.608	1942.167	1942.815	857	0	300
2021.01.04	23:00:00	1942.408	1945.563	1941.070	1944.405	1214	0	300
2021.01.04	23:30:00	1944.418	1945.272	1940.402	1941.686	1339	0	300
2021.01.05	00:00:00	1941.687	1941.687	1939.079	1939.873	1435	0	300
2021.01.05	00:30:00	1939.856	1941.022	1937.785	1938.510	1590	0	300
2021.01.05	01:00:00	1938.461	1939.667	1935.781	1938.274	2115	0	300
2021.01.05	01:30:00	1938.247	1939.179	1934.267	1937.348	2112	0	300
2021.01.05	02:00:00	1937.394	1938.744	1936.738	1938.717	1531	0	300
2021.01.05	02:30:00	1938.722	1940.046	1936.928	1939.344	1904	0	300
2021.01.05	03:00:00	1939.348	1943.899	1939.140	1941.778	1715	0	300
2021.01.05	03:30:00	1941.732	1942.539	1940.396	1941.055	1561	0	300
2021.01.05	04:00:00	1941.063	1941.744	1936.656	1938.457	1738	0	300
2021.01.05	04:30:00	1938.460	1940.599	1938.327	1939.602	1238	0	300
2021.01.05	05:00:00	1939.552	1940.790	1938.613	1939.726	1433	0	300
2021.01.05	05:30:00	1939.688	1939.960	1937.696	1938.356	1844	0	300
2021.01.05	06:00:00	1938.404	1939.872	1936.934	1939.409	1746	0	300
2021.01.05	06:30:00	1939.458	1942.277	1939.033	1940.637	2070	0	300
2021.01.05	07:00:00	1940.630	1943.664	1939.008	1943.593	1975	0	300
2021.01.05	07:30:00	1943.586	1943.898	1939.585	1939.585	1947	0	300
2021.01.05	08:00:00	1939.631	1943.577	1939.411	1942.732	2279	0	300
2021.01.05	08:30:00	1942.733	1943.062	1940.009	1942.358	1949	0	300
2021.01.05	09:00:00	1942.347	1945.837	1941.712	1944.269	2208	0	300
2021.01.05	09:30:00	1944.230	1948.182	1942.964	1945.639	2189	0	300
2021.01.05	10:00:00	1945.591	1946.446	1943.497	1944.800	1812	0	300
2021.01.05	10:30:00	1944.828	1947.564	1944.203	1946.833	1758	0	300
2021.01.05	11:00:00	1946.847	1949.517	1946.215	1948.153	1885	0	300
2021.01.05	11:30:00	1948.153	1950.194	1947.274	1949.852	2006	0	300
2021.01.05	12:00:00	1949.865	1950.504	1947.930	1949.340	2352	0	300
2021.01.05	12:30:00	1949.353	1949.655	1945.516	1949.022	2254	0	300
2021.01.05	13:00:00	1948.971	1950.508	1946.230	1948.087	2832	0	300
2021.01.05	13:30:00	1948.135	1951.816	1946.219	1949.374	2876	0	300
2021.01.05	14:00:00	1949.422	1952.552	1947.204	1949.430	2779	0	300
2021.01.05	14:30:00	1949.512	1949.848	1941.387	1945.571	4886	0	300
2021.01.05	15:00:00	1945.504	1948.074	1938.938	1946.725	4278	0	300
2021.01.05	15:30:00	1946.679	1948.841	1943.456	1943.456	2816	0	300
2021.01.05	16:00:00	1943.501	1947.745	1942.747	1947.294	2450	0	300
2021.01.05	16:30:00	1947.339	1951.479	1946.894	1950.584	2389	0	300
2021.01.05	17:00:00	1950.607	1951.729	1947.601	1949.768	2373	0	300
2021.01.05	17:30:00	1949.767	1950.844	1948.331	1950.016	1889	0	300
2021.01.05	18:00:00	1949.967	1952.143	1949.569	1951.485	1924	0	300
2021.01.05	18:30:00	1951.541	1951.788	1948.921	1951.185	1738	0	300
2021.01.05	19:00:00	1951.225	1952.540	1950.345	1952.497	1791	0	300
2021.01.05	19:30:00	1952.497	1952.985	1949.851	1951.296	1702	0	300
2021.01.05	20:00:00	1951.246	1952.059	1948.447	1949.067	1955	0	300
2021.01.05	20:30:00	1949.113	1950.645	1948.075	1949.360	1782	0	300
2021.01.05	21:00:00	1949.406	1949.621	1947.641	1948.515	1078	0	300
2021.01.05	21:30:00	1948.514	1950.794	1947.793	1949.957	972	0	300
2021.01.05	23:00:00	1950.165	1952.339	1948.516	1951.451	1662	0	300
2021.01.05	23:30:00	1951.456	1953.140	1950.188	1950.228	1266	0	300
2021.01.06	00:00:00	1950.279	1951.601	1948.719	1950.762	1429	0	300
2021.01.06	00:30:00	1950.809	1953.174	1949.550	1952.112	1970	0	300
2021.01.06	01:00:00	1952.060	1955.242	1946.664	1950.014	3481	0	300
2021.01.06	01:30:00	1949.965	1953.013	1946.672	1947.853	2860	0	300
2021.01.06	02:00:00	1947.899	1949.501	1947.063	1947.977	1924	0	300
2021.01.06	02:30:00	1947.945	1949.893	1942.095	1943.970	2170	0	300
2021.01.06	03:00:00	1943.969	1948.314	1942.453	1943.854	2311	0	300
2021.01.06	03:30:00	1943.803	1945.693	1942.073	1942.111	1622	0	300
2021.01.06	04:00:00	1942.061	1948.573	1941.297	1945.393	2280	0	300
2021.01.06	04:30:00	1945.380	1947.930	1941.704	1944.586	2075	0	300
2021.01.06	05:00:00	1944.634	1946.740	1944.398	1944.628	1493	0	300
2021.01.06	05:30:00	1944.626	1945.669	1943.021	1943.712	1594	0	300
2021.01.06	06:00:00	1943.736	1946.381	1943.218	1944.574	1551	0	300
2021.01.06	06:30:00	1944.572	1945.699	1943.677	1945.030	1539	0	300
2021.01.06	07:00:00	1944.984	1949.388	1943.332	1945.930	2410	0	300
2021.01.06	07:30:00	1945.969	1948.255	1944.441	1947.796	2002	0	300
2021.01.06	08:00:00	1947.749	1950.518	1946.174	1950.397	2083	0	300
2021.01.06	08:30:00	1950.402	1956.557	1950.005	1952.861	2390	0	300
2021.01.06	09:00:00	1952.862	1956.078	1952.768	1955.402	2092	0	300
2021.01.06	09:30:00	1955.409	1957.812	1954.796	1957.720	2201	0	300
2021.01.06	10:00:00	1957.672	1959.290	1956.581	1956.612	2434	0	300
2021.01.06	10:30:00	1956.604	1957.386	1954.270	1956.581	2318	0	300
2021.01.06	11:00:00	1956.582	1957.785	1950.155	1950.507	2251	0	300
2021.01.06	11:30:00	1950.554	1951.882	1945.277	1945.277	2806	0	300
2021.01.06	12:00:00	1945.229	1948.500	1943.630	1946.916	3509	0	300
2021.01.06	12:30:00	1946.874	1947.616	1925.762	1933.893	6574	0	300
2021.01.06	13:00:00	1933.847	1943.555	1930.646	1938.200	5724	0	300
2021.01.06	13:30:00	1938.154	1938.813	1931.354	1932.873	3809	0	300
2021.01.06	14:00:00	1932.828	1938.080	1930.564	1935.305	3568	0	300
2021.01.06	14:30:00	1935.253	1936.069	1927.384	1932.329	5716	0	300
2021.01.06	15:00:00	1932.283	1933.698	1922.288	1923.613	4853	0	300
2021.01.06	15:30:00	1923.661	1924.751	1903.939	1909.703	7177	0	300
2021.01.06	16:00:00	1909.749	1909.925	1900.692	1905.947	5541	0	300
2021.01.06	16:30:00	1905.902	1908.279	1901.680	1907.976	3115	0	300
2021.01.06	17:00:00	1908.022	1908.022	1903.489	1903.911	2591	0	300
2021.01.06	17:30:00	1903.891	1907.692	1902.469	1907.502	2475	0	300
2021.01.06	18:00:00	1907.515	1907.679	1906.023	1907.331	2151	0	300
2021.01.06	18:30:00	1907.338	1911.512	1906.066	1911.415	2058	0	300
2021.01.06	19:00:00	1911.397	1914.785	1908.518	1913.636	2839	0	300
2021.01.06	19:30:00	1913.585	1921.250	1913.344	1918.388	4419	0	300
2021.01.06	20:00:00	1918.324	1924.246	1917.635	1922.959	3021	0	300
2021.01.06	20:30:00	1922.911	1923.294	1915.296	1918.183	2755	0	300
2021.01.06	21:00:00	1918.234	1921.085	1915.929	1917.913	1424	0	300
2021.01.06	21:30:00	1917.901	1920.734	1917.343	1918.860	1264	0	300
2021.01.06	23:00:00	1920.973	1922.882	1919.654	1922.581	1398	0	300
2021.01.06	23:30:00	1922.583	1924.399	1921.246	1923.991	1610	0	300
2021.01.07	00:00:00	1923.943	1924.562	1920.948	1921.788	1644	0	300
2021.01.07	00:30:00	1921.836	1923.446	1918.637	1918.937	1578	0	300
2021.01.07	01:00:00	1918.938	1921.263	1915.652	1919.215	2837	0	300
2021.01.07	01:30:00	1919.255	1921.587	1918.075	1918.081	2125	0	300
2021.01.07	02:00:00	1918.056	1919.022	1914.708	1916.893	2215	0	300
2021.01.07	02:30:00	1916.947	1917.566	1914.927	1916.107	1925	0	300
2021.01.07	03:00:00	1916.061	1918.220	1914.783	1918.205	1716	0	300
2021.01.07	03:30:00	1918.250	1918.799	1917.243	1917.905	1408	0	300
2021.01.07	04:00:00	1917.899	1918.509	1916.938	1917.208	1208	0	300
2021.01.07	04:30:00	1917.163	1918.195	1916.631	1917.673	1104	0	300
2021.01.07	05:00:00	1917.675	1918.274	1917.238	1917.979	1306	0	300
2021.01.07	05:30:00	1917.972	1921.086	1916.006	1920.747	1972	0	300
2021.01.07	06:00:00	1920.753	1922.840	1919.675	1922.066	1933	0	300
2021.01.07	06:30:00	1922.092	1927.597	1921.773	1926.382	2426	0	300
2021.01.07	07:00:00	1926.328	1927.404	1922.836	1926.106	2102	0	300
